"Message",Low,"Se omitió el destino ""GenerateFakeExe"" debido a una condición falsa (False); (!Exists('@(InputILTarget)')) se evaluó como (!Exists('C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\in\Digitalizacion.exe'))."
"Message",Low,"Destino ""InjectCoreLibTypeForwards"" en el archivo ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x64\ilc\IlcInternals.targets"" del proyecto ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\Unnamed_1"" (el destino ""RunILTransforms"" depende de él):"
"Message",Low,"Usando la tarea ""MakeDir"" del ensamblado ""Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a""."
"Message",Low,"Tarea ""MakeDir"""
"Message",Normal,"Creando directorio ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\intermediate\TransformedCoreLib\""."
"Message",Low,"Ejecución de la tarea ""MakeDir"" terminada."
"Message",Low,"Usando la tarea ""ILTransformTask"" del ensamblado ""Microsoft.Build.ILTasks""."
"Message",Low,"Tarea ""ILTransformTask"""
"Message",Normal,"Running 'InjectCoreLibTypeForwards' transform, heap at 16 mb."
"Message",Normal,"Running 'InjectCoreLibIReflectableTypeSupport' transform, heap at 34 mb."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"   ms | heap delta | name"
"Message",Normal,"  1771 |         18 | InjectCoreLibTypeForwards"
"Message",Normal,"     1 |          0 | InjectCoreLibIReflectableTypeSupport"
"Message",Normal,"Writing transformed assembly took 773 ms, heap at 51 mb."
"Message",Low,"Ejecución de la tarea ""ILTransformTask"" terminada."
"Message",Low,"Compilación terminada del destino ""InjectCoreLibTypeForwards"" en el proyecto ""Unnamed_1""."
"Message",Low,"Se omitió el destino ""InjectCoreLibTypeForwards"". Compilado previamente de forma correcta."
"Message",Low,"Destino ""PreResolveTransforms"" en el archivo ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x64\ilc\IlcInternals.targets"" del proyecto ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\Unnamed_1"" (el destino ""RunILTransforms"" depende de él):"
"Message",Low,"Compilando completamente el destino ""PreResolveTransforms""."
"Message",Low,"El archivo de salida ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\intermediate\PreMergeILTransformed\Digitalizacion.exe"" no existe."
"Message",Low,"Tarea ""MakeDir"""
"Message",Normal,"Creando directorio ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\intermediate\PreMergeILTransformed\""."
"Message",Low,"Ejecución de la tarea ""MakeDir"" terminada."
"Message",Low,"Usando la tarea ""AssemblyClosureTask"" del ensamblado ""Microsoft.Build.ILTasks""."
"Message",Low,"Tarea ""AssemblyClosureTask"""
"Message",Low,"Ejecución de la tarea ""AssemblyClosureTask"" terminada."
"Message",Low,"Tarea ""ILTransformTask"""
"Message",Normal,"Running 'ResolveSelfReferences' transform, heap at 13 mb."
"Message",Normal,"Could not find symbols for assembly 'C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\in\Microsoft.ApplicationInsights.dll'. Symbols should be placed in the same folder as the assembly."
"Message",Normal,"Could not find symbols for assembly 'C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\in\Microsoft.ApplicationInsights.Extensibility.Windows.dll'. Symbols should be placed in the same folder as the assembly."
"Message",Normal,"Could not find symbols for assembly 'C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\in\Microsoft.ApplicationInsights.PersistenceChannel.dll'. Symbols should be placed in the same folder as the assembly."
"Message",Normal,"Running 'RemoveDuplicateMembers' transform, heap at 34 mb."
"Message",Normal,"Running 'GenericNameValidator' transform, heap at 34 mb."
"Message",Normal,"Running 'PortableLib' transform, heap at 34 mb."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"   ms | heap delta | name"
"Message",Normal,"   214 |         21 | ResolveSelfReferences"
"Message",Normal,"     1 |          0 | PortableLib"
"Message",Normal,"     0 |          0 | RemoveDuplicateMembers"
"Message",Normal,"     0 |          0 | GenericNameValidator"
"Message",Normal,"Writing transformed assembly took 1 ms, heap at 34 mb."
"Message",Low,"Ejecución de la tarea ""ILTransformTask"" terminada."
"Message",Low,"Usando la tarea ""Copy"" del ensamblado ""Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a""."
"Message",Low,"Tarea ""Copy"""
"Message",Normal,"Copiando el archivo de ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\in\Digitalizacion.pdb"" en ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\intermediate\PreMergeILTransformed\Digitalizacion.pdb""."
"Message",Low,"Ejecución de la tarea ""Copy"" terminada."
"Message",Low,"Tarea ""Copy"""
"Message",Normal,"Copiando el archivo de ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\in\Digitalizacion.exe"" en ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\intermediate\PreMergeILTransformed\Digitalizacion.exe""."
"Message",Low,"Ejecución de la tarea ""Copy"" terminada."
"Message",Low,"Compilación terminada del destino ""PreResolveTransforms"" en el proyecto ""Unnamed_1""."
"Message",Low,"Destino ""InitInputResourceName"" en el archivo ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x64\ilc\IlcInternals.targets"" del proyecto ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\Unnamed_1"" (el destino ""RunILTransforms"" depende de él):"
"Message",Low,"Se omitió la tarea ""ResolveFilePathTask"" debido a una condición falsa (False); ('$(InputPath)' != '' and Exists('$(InputPath)\obj\')) se evaluó como ('C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\in' != '' and Exists('C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\in\obj\'))."
"Message",Low,"Usando la tarea ""ResolveFilePathTask"" del ensamblado ""Microsoft.Build.ILTasks""."
"Message",Low,"Tarea ""ResolveFilePathTask"""
"Message",Low,"Ejecución de la tarea ""ResolveFilePathTask"" terminada."
"Message",Low,"Compilación terminada del destino ""InitInputResourceName"" en el proyecto ""Unnamed_1""."
"Message",Low,"Se omitió el destino ""PreResolveTransforms"". Compilado previamente de forma correcta."
"Message",Low,"Destino ""ResolveInitialReferences"" en el archivo ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x64\ilc\IlcInternals.targets"" del proyecto ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\Unnamed_1"" (el destino ""RunILTransforms"" depende de él):"
"Message",Low,"Tarea ""ResolveFilePathTask"""
"Message",Low,"Ejecución de la tarea ""ResolveFilePathTask"" terminada."
"Message",Low,"Tarea ""ResolveFilePathTask"""
"Message",Low,"Ejecución de la tarea ""ResolveFilePathTask"" terminada."
"Message",Low,"Se omitió la tarea ""IlcErrorTask"" debido a una condición falsa (False); ('@(UnresolvedManagedDllFilesErrorParameters)'!='') se evaluó como (''!='')."
"Message",Low,"Tarea ""AssemblyClosureTask"""
"Message",Low,"Ejecución de la tarea ""AssemblyClosureTask"" terminada."
"Message",Low,"Tarea ""AssemblyClosureTask"""
"Message",Low,"Ejecución de la tarea ""AssemblyClosureTask"" terminada."
"Message",Low,"Usando la tarea ""RemoveDuplicates"" del ensamblado ""Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a""."
"Message",Low,"Tarea ""RemoveDuplicates"""
"Message",Low,"Ejecución de la tarea ""RemoveDuplicates"" terminada."
"Message",Low,"Compilación terminada del destino ""ResolveInitialReferences"" en el proyecto ""Unnamed_1""."
"Message",Low,"Destino ""RunILTransforms"" en el archivo ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x64\ilc\IlcInternals.targets"" del proyecto ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\Unnamed_1"" (el destino ""GenerateMDILResponseFileSingleFile"" depende de él):"
"Message",Low,"Compilando completamente el destino ""RunILTransforms""."
"Message",Low,"El archivo de salida ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\intermediate\ILTransformed\Digitalizacion.ilexe"" no existe."
"Message",Low,"Tarea ""IlcMessageTask"""
"Message",High,"Processing application code"
"Message",Low,"Ejecución de la tarea ""IlcMessageTask"" terminada."
"Message",Low,"Usando la tarea ""ValidateSimpleNamesTask"" del ensamblado ""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\x64\ilc\ilc.exe""."
"Message",Low,"Tarea ""ValidateSimpleNamesTask"""
"Message",Low,"Ejecución de la tarea ""ValidateSimpleNamesTask"" terminada."
"Message",Low,"Tarea ""MakeDir"""
"Message",Normal,"Creando directorio ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\intermediate\ILTransformed\""."
"Message",Low,"Ejecución de la tarea ""MakeDir"" terminada."
"Message",Low,"Se omitió la tarea ""IlcErrorTask"" debido a una condición falsa (False); ('$(PlatformTarget)'=='') se evaluó como ('x64'=='')."
"Message",Low,"Se omitió la tarea ""IlcErrorTask"" debido a una condición falsa (False); ('$(BuildSharedAssemblies)' == 'true' and '$(UseSharedAssemblies)' == 'true') se evaluó como ('false' == 'true' and 'false' == 'true')."
"Message",Low,"Tarea ""ResolveFilePathTask"""
"Message",Low,"Ejecución de la tarea ""ResolveFilePathTask"" terminada."
"Message",Low,"Se omitió la tarea ""IlcErrorTask"" debido a una condición falsa (False); ('@(UnresolvedMcgSourceContractsReferencesErrorParameters)'!='') se evaluó como (''!='')."
"Message",Low,"Tarea ""ResolveFilePathTask"""
"Message",Low,"Ejecución de la tarea ""ResolveFilePathTask"" terminada."
"Message",Low,"Se omitió la tarea ""IlcErrorTask"" debido a una condición falsa (False); ('@(UnresolvedMcgSourceFacadeErrorParameters)'!='') se evaluó como (''!='')."
"Message",Low,"Tarea ""ResolveFilePathTask"""
"Message",Low,"Ejecución de la tarea ""ResolveFilePathTask"" terminada."
"Message",Low,"Tarea ""ResolveFilePathTask"""
"Message",Low,"Ejecución de la tarea ""ResolveFilePathTask"" terminada."
"Message",Low,"Se omitió la tarea ""IlcErrorTask"" debido a una condición falsa (False); ('@(UnresolvedManagedDllFilesErrorParameters)'!='') se evaluó como (''!='')."
"Message",Low,"Tarea ""AssemblyClosureTask"""
"Message",Low,"Ejecución de la tarea ""AssemblyClosureTask"" terminada."
"Message",Low,"Tarea ""ResolveFilePathTask"""
"Message",Low,"Ejecución de la tarea ""ResolveFilePathTask"" terminada."
"Message",Low,"Se omitió la tarea ""IlcErrorTask"" debido a una condición falsa (False); ('@(UnresolvedCoreAssemblyErrorParameters)'!='') se evaluó como (''!='')."
"Message",Low,"Tarea ""RemoveDuplicates"""
"Message",Low,"Ejecución de la tarea ""RemoveDuplicates"" terminada."
"Message",Low,"Se omitió la tarea ""AddToNativePackageTask"" debido a una condición falsa (False); ('@(NeedsClrCompression)' != '') se evaluó como ('' != '')."
"Message",Low,"Tarea ""MakeDir"""
"Message",Normal,"Creando directorio ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\intermediate\SgGenerated""."
"Message",Low,"Ejecución de la tarea ""MakeDir"" terminada."
"Message",Low,"Usando la tarea ""WriteLinesToFile"" del ensamblado ""Microsoft.Build.Tasks.v4.0, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a""."
"Message",Low,"Tarea ""WriteLinesToFile"""
"Message",Low,"Ejecución de la tarea ""WriteLinesToFile"" terminada."
"Message",Low,"Se omitió la tarea ""ReadLinesFromFile"" debido a una condición falsa (False); ('$(UseSharedAssemblies)' == 'true') se evaluó como ('false' == 'true')."
"Message",Low,"Tarea ""MakeDir"""
"Message",Normal,"Creando directorio ""C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\intermediate\ResW\""."
"Message",Low,"Ejecución de la tarea ""MakeDir"" terminada."
"Message",Low,"Se omitió la tarea ""IlcWarningTask"" debido a una condición falsa (False); ('$(BuildSharedAssemblies)' != 'true' and '@(ReducerInputFiles)' == '') se evaluó como ('false' != 'true' and 'C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\in\Properties\Default.rd.xml' == '')."
"Message",Low,"Tarea ""ILTransformTask"""
"Message",Normal,"Running 'Mcg' transform, heap at 33 mb."
"Message",High,"Computing application closure and generating interop code"
"Message",Normal,"  List of .lib files:"
"Message",Normal,"      mincore.lib"
"Message",Normal,"  List of .lib search paths:"
"Message",Normal,"      C:\Program Files (x86)\Windows Kits\10\lib\10.0.10240.0\um\x64"
"Message",Normal,"  Loading exports from libs..."
"Message",Normal,"      4235 exports read from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.10240.0\um\x64\mincore.lib'."
"Message",Normal,"  Loading 82 modules..."
"Message",Normal,"  Discovering types..."
"Message",Normal,"      Imported reflection directives from 12 files:"
"Message",Normal,"          C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\in\Properties\Default.rd.xml"
"Message",Normal,"          Embedded manifest in System.Diagnostics.Tracing: Resources.System.Diagnostics.Tracing.rd.xml"
"Message",Normal,"          Embedded manifest in System.Private.CoreLib: Resources.System.Private.CoreLib.rd.xml"
"Message",Normal,"          Embedded manifest in System.Private.Uri: Resources.System.Private.Uri.rd.xml"
"Message",Normal,"          Embedded manifest in System.Private.Reflection: Resources.System.Private.Reflection.rd.xml"
"Message",Normal,"          Embedded manifest in System.Private.Reflection.Core: Resources.System.Private.Reflection.Core.rd.xml"
"Message",Normal,"          Embedded manifest in System.Private.Interop: Resources.System.Private.Interop.rd.xml"
"Message",Normal,"          Embedded manifest in System.Private.DataContractSerialization: System.Private.DataContractSerialization.Resources.System.Private.DataContractSerialization.rd.xml"
"Message",Normal,"          Embedded manifest in System.Runtime.Serialization.Primitives: System.Runtime.Serialization.Primitives.Resources.System.Runtime.Serialization.Primitives.rd.xml"
"Message",Normal,"          Embedded manifest in System.Xml.ReaderWriter: System.Xml.Resources.System.Xml.ReaderWriter.rd.xml"
"Message",Normal,"          Embedded manifest in System.Xml.XmlSerializer: System.Xml.XmlSerializer.Resources.System.Xml.XmlSerializer.rd.xml"
"Message",Normal,"          Microsoft.ApplicationInsights"
"Message",Normal,"      Imported XAML Roots from 1 files:"
"Message",Normal,"          C:\Users\DynamicsAdmin\Source\Repos\Digitalizacion\Digitalizacion\Digitalizacion\obj\x64\Release\ilc\in\Digitalizacion.xr.xml"
"Message",Normal,"  2962 type(s) discovered in 8841.00 ms. "
"Message",Normal,"  Importing types into IR..."
"Message",Normal,"      WinRT roots      : 1845"
"Message",Normal,"      CCW roots        : 1110"
"Message",Normal,"      COM roots        : 7"
"Message",Normal,"      PInvoke methods  : 44"
"Message",Normal,"      PInvoke delegates: 1"
"Message",Normal,"      PInvoke structs  : 18"
"Message",Normal,"  4465 types imported in 325.00 ms. "
"Message",Normal,"  Generating code..."
"Message",Normal,"      Resolving P/invokes..."
"Message",Normal,"          P/invoke 'RhWaitForPendingFinalizers' could not be resolved and defaulting to [MRT]!RhWaitForPendingFinalizers"
"Message",Normal,"          P/invoke 'RhCompatibleReentrantWaitAny' could not be resolved and defaulting to [MRT]!RhCompatibleReentrantWaitAny"
"Message",Normal,"          P/invoke '_ecvt_s' could not be resolved and defaulting to [MRT]!_ecvt_s"
"Message",Normal,"          P/invoke 'memmove' could not be resolved and defaulting to [MRT]!memmove"
"Message",Normal,"          P/invoke 'GetLastError' resolved to api-ms-win-core-errorhandling-l1-1-1.dll!GetLastError"
"Message",Normal,"          P/invoke 'SetLastError' resolved to api-ms-win-core-errorhandling-l1-1-1.dll!SetLastError"
"Message",Normal,"          P/invoke 'GetLastError' resolved to api-ms-win-core-errorhandling-l1-1-1.dll!GetLastError"
"Message",Normal,"          P/invoke 'NormalizeString' could not be resolved and defaulting to api-ms-win-core-normalization-l1-1-0.dll!NormalizeString"
"Message",Normal,"          P/invoke 'RoInitialize' resolved to api-ms-win-core-winrt-l1-1-0.dll!RoInitialize"
"Message",Normal,"          P/invoke 'IsValidLocaleName' resolved to api-ms-win-core-localization-l1-2-1.dll!IsValidLocaleName"
"Message",Normal,"          P/invoke 'ResolveLocaleName' resolved to api-ms-win-core-localization-l1-2-1.dll!ResolveLocaleName"
"Message",Normal,"          P/invoke 'FormatMessage' resolved to api-ms-win-core-localization-l1-2-1.dll!FormatMessageA"
"Message",Normal,"          P/invoke 'GetCPInfoExW' resolved to api-ms-win-core-localization-l1-2-1.dll!GetCPInfoExW"
"Message",Normal,"          P/invoke 'IdnToAscii' resolved to api-ms-win-core-localization-l1-2-1.dll!IdnToAscii"
"Message",Normal,"          P/invoke 'IdnToUnicode' resolved to api-ms-win-core-localization-l1-2-1.dll!IdnToUnicode"
"Message",Normal,"          P/invoke 'FindNLSStringEx' resolved to api-ms-win-core-localization-l1-2-1.dll!FindNLSStringEx"
"Message",Normal,"          P/invoke 'FormatMessageW' resolved to api-ms-win-core-localization-l1-2-1.dll!FormatMessageW"
"Message",Normal,"          P/invoke 'GetCommandLineW' resolved to api-ms-win-core-processenvironment-l1-2-0.dll!GetCommandLineW"
"Message",Normal,"          P/invoke 'GetCurrentThreadId' resolved to api-ms-win-core-processthreads-l1-1-2.dll!GetCurrentThreadId"
"Message",Normal,"          P/invoke 'GetCurrentProcessId' resolved to api-ms-win-core-processthreads-l1-1-2.dll!GetCurrentProcessId"
"Message",Normal,"          P/invoke 'EventWriteTransfer' resolved to api-ms-win-eventing-provider-l1-1-0.dll!EventWriteTransfer"
"Message",Normal,"          P/invoke 'EventSetInformation' resolved to api-ms-win-eventing-provider-l1-1-0.dll!EventSetInformation"
"Message",Normal,"          P/invoke 'EventRegister' resolved to api-ms-win-eventing-provider-l1-1-0.dll!EventRegister"
"Message",Normal,"          P/invoke 'EventUnregister' resolved to api-ms-win-eventing-provider-l1-1-0.dll!EventUnregister"
"Message",Normal,"          P/invoke 'RaiseFailFastException' resolved to api-ms-win-core-errorhandling-l1-1-3.dll!RaiseFailFastException"
"Message",Normal,"          P/invoke 'QueryPerformanceFrequency' resolved to api-ms-win-core-profile-l1-1-0.dll!QueryPerformanceFrequency"
"Message",Normal,"          P/invoke 'QueryPerformanceCounter' resolved to api-ms-win-core-profile-l1-1-0.dll!QueryPerformanceCounter"
"Message",Normal,"          P/invoke 'deflateEnd' could not be resolved and defaulting to clrcompression.dll!deflateEnd"
"Message",Normal,"          P/invoke 'inflateEnd' could not be resolved and defaulting to clrcompression.dll!inflateEnd"
"Message",Normal,"          P/invoke 'deflateInit2_' could not be resolved and defaulting to clrcompression.dll!deflateInit2_"
"Message",Normal,"          P/invoke 'deflate' could not be resolved and defaulting to clrcompression.dll!deflate"
"Message",Normal,"          P/invoke 'GetNativeSystemInfo' resolved to api-ms-win-core-sysinfo-l1-2-1.dll!GetNativeSystemInfo"
"Message",Normal,"          P/invoke 'VirtualQuery' resolved to api-ms-win-core-memory-l1-1-2.dll!VirtualQuery"
"Message",Normal,"          P/invoke 'CompareStringEx' resolved to api-ms-win-core-string-l1-1-0.dll!CompareStringEx"
"Message",Normal,"          P/invoke 'CompareStringOrdinal' resolved to api-ms-win-core-string-l1-1-0.dll!CompareStringOrdinal"
"Message",Normal,"          P/invoke 'FindStringOrdinal' resolved to api-ms-win-core-libraryloader-l1-2-0.dll!FindStringOrdinal"
"Message",Normal,"          P/invoke 'CoCreateInstance' resolved to api-ms-win-core-com-l1-1-1.dll!CoCreateInstance"
"Message",Normal,"          P/invoke 'QueryUnbiasedInterruptTime' resolved to api-ms-win-core-realtime-l1-1-0.dll!QueryUnbiasedInterruptTime"
"Message",Normal,"          P/invoke 'SysFreeString' resolved to oleaut32.dll!#6"
"Message",Normal,"          P/invoke 'RoGetBufferMarshaler' could not be resolved and defaulting to api-ms-win-core-winrt-robuffer-l1-1-0.dll!RoGetBufferMarshaler"
"Message",Normal,"          P/invoke 'GetLongPathNameW' resolved to api-ms-win-core-file-l1-2-1.dll!GetLongPathNameW"
"Message",Normal,"          P/invoke 'GetLongPathNameW' resolved to api-ms-win-core-file-l1-2-1.dll!GetLongPathNameW"
"Message",Normal,"          P/invoke 'GetFullPathNameW' resolved to api-ms-win-core-file-l1-2-1.dll!GetFullPathNameW"
"Message",Normal,"          P/invoke 'GetFullPathNameW' resolved to api-ms-win-core-file-l1-2-1.dll!GetFullPathNameW"
"Message",Normal,"  Interop code generated in 509.00 ms."
"Message",Normal,"  Written code to Digitalizacion.Interop.g.cs in 3379.78 ms"
"Message",Normal,"  Written code to Digitalizacion.ITFProxy.g.cs in 0.72 ms"
"Message",Normal,"Running 'CompileMcgSource' transform, heap at 208 mb."
"Message",High,"Compiling interop code"
